userName,content,score,at,appVersion,text,label,sentiment
Muklis Haqi,Membantu,0.9434404373168945,2022-01-14 04:37:04,4.34.1,"Translated(src=id, dest=en, text=b'Help', pronunciation=b'Help', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9434404373168945}]"
Nurul Rendy,Kereeeeennn pokok x dahhhh ,0.9764506220817566,2022-01-14 04:40:15,4.34.1,"Translated(src=id, dest=en, text=b'Kereeeeennn tree x dahhhh', pronunciation=b'Kereeeeennn tree x dahhhh', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9764506220817566}]"
Rap gaming,Mantap,0.9997685551643372,2022-01-14 04:42:14,4.34.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Suparti Parti,Simpel,0.9965437054634094,2022-01-13 09:29:12,4.34.1,"Translated(src=id, dest=en, text=b'Simple', pronunciation=b'Simple', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9965437054634094}]"
Ihfan Maulana,Trimakasih,0.9998480081558228,2022-01-13 09:27:00,4.34.1,"Translated(src=id, dest=en, text=b'Thank you', pronunciation=b'Thank you', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998480081558228}]"
Anggun Trisnani Official,Lebih praktisaman dan efektifbaik di gunakan oleh pendatang luar kotagood pokokeesukses terus gojek,0.9993690848350525,2022-01-13 09:26:26,4.34.1,"Translated(src=id, dest=en, text=b'More practical, safe and effective, good for use by out-of-towners, good for continued success, Gojek', pronunciation=b'More practical, safe and effective, good for use by out-of-towners, good for continued success, Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993690848350525}]"
Anindhito “Chipi” Prayoga,Bermanfaat banget buat kehidupan seharihari Dukung terus aplikasi karya Indonesia asli,0.9997662901878357,2022-01-12 13:48:18,4.34.1,"Translated(src=id, dest=en, text=Very useful for everyday life. Continue to support original Indonesian work applications', pronunciation=Very useful for everyday life. Continue to support original Indonesian work applications', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997662901878357}]"
Ririn Lestari,Upromonya GoRide tolong ditambah dongggUpara drivernya OK,0.6402756571769714,2022-01-12 14:08:35,4.34.1,"Translated(src=id, dest=en, text=b'GoRide's promotion, please add it, if the drivers are OK', pronunciation=b'GoRide's promotion, please add it, if the drivers are OK', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6402756571769714}]"
Nurul Hanifa,Aplikasi gajelas  ga sengaja kepencet pesan makanan malah gabisa di cancel sma cs nya padahal gaada 5mnt dari pemesanan dan estimasi pembuatan makanan lebih dari 30mnt 50 mnt payah lahh malah harus bayar lebih dari 300rb  hari gini nyari uang susah bos Nyusahin orang aja,0.998723566532135,2022-01-12 14:11:15,4.34.1,"Translated(src=id, dest=en, text=b'The unclear application accidentally pressed the food order and couldn't even cancel it with the CS even though there wasn't 5 minutes from ordering and the estimated time for making the food was more than 30 minutes, 50 minutes, it's really bad, even though I have to pay more than 300 thousand today, it's hard to make money, boss, just bothering people', pronunciation=b'The unclear application accidentally pressed the food order and couldn't even cancel it with the CS even though there wasn't 5 minutes from ordering and the estimated time for making the food was more than 30 minutes, 50 minutes, it's really bad, even though I have to pay more than 300 thousand today, it's hard to make money, boss, just bothering people', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998723566532135}]"
Guntur LISAN,Bagus untuk Pake beli akun game,0.9973733425140381,2022-01-12 14:17:17,4.34.1,"Translated(src=id, dest=en, text=b'Good for buying game accounts', pronunciation=b'Good for buying game accounts', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9973733425140381}]"
palzkaa,Good,0.9998444318771362,2022-01-12 14:19:11,4.34.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Robby channel,bagus,0.9998444318771362,2022-01-05 13:59:10,4.34.1,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
celvin okta ferdyansyah,Mantulll,0.9228401780128479,2022-01-12 14:20:15,4.34.1,"Translated(src=id, dest=en, text=b'Mantulll', pronunciation=b'Mantulll', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9228401780128479}]"
Totong Salmon,Pesanan makanan melalui gojek sangat memuaskan proposional,0.9998327493667603,2022-01-12 14:20:41,4.34.1,"Translated(src=id, dest=en, text=Food orders via Gojek are very satisfying proportionally', pronunciation=Food orders via Gojek are very satisfying proportionally', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998327493667603}]"
Denny Yanuar,Good,0.9998444318771362,2022-01-05 13:51:39,4.34.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Ujang Anyun,Gojek is the best pokonya,0.9998225569725037,2022-01-05 13:44:08,4.34.1,"Translated(src=id, dest=en, text=Gojek is the best anyway', pronunciation=Gojek is the best anyway', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998225569725037}]"
Hadi Maulana ahmad,Mantap,0.9997685551643372,2022-01-12 14:27:50,4.34.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Supri yadi,Dapat promo tapi driver nolak semua karena murahlah jarak jemput jauh dr lokasi driver klo malam pesan gocar anyep garis besar promo sia2 alias ga bakal terpakai wkwk ayep ayep,0.9989373087882996,2022-01-12 14:30:22,4.34.1,"Translated(src=id, dest=en, text=If you get a promo, the driver refuses everything because it's cheap, the pick-up distance is far from the driver's location, if at night you order a go-car, the big deal is that the promo is in vain, aka it won't be used hahaha, ayep ayep', pronunciation=If you get a promo, the driver refuses everything because it's cheap, the pick-up distance is far from the driver's location, if at night you order a go-car, the big deal is that the promo is in vain, aka it won't be used hahaha, ayep ayep', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989373087882996}]"
Rivaldo Steven,Mantap,0.9997685551643372,2022-01-05 13:34:56,4.34.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Fadhilatul Hasna HTN D,Nice banget lah,0.9998559951782227,2022-01-12 14:35:09,4.34.1,"Translated(src=id, dest=en, text=b'It's really nice', pronunciation=b'It's really nice', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998559951782227}]"
