userName,content,score,at,appVersion,text,label,sentiment
Seriani Lynnn,Harap tidak terjadi error yang sama kembali Saya memperbaiki ulasan saya Terima kasih untuk perbaikan nya,0.9901267290115356,2022-11-28 09:58:10,4.56.1,"Translated(src=id, dest=en, text=b'Hopefully the same error doesn't occur again. I corrected my review. Thank you for the correction.', pronunciation=b'Hopefully the same error doesn't occur again. I corrected my review. Thank you for the correction.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9901267290115356}]"
Robby Alvianto,Akhirnnya gopay plus ku kembaliterima kasih banyak admin,0.9997474551200867,2022-11-28 09:58:19,4.56.1,"Translated(src=id, dest=en, text=b'Finally my GoPay Plus is back, thank you very much admin', pronunciation=b'Finally my GoPay Plus is back, thank you very much admin', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997474551200867}]"
evaa _s___,Hampir setiap kali naik gocar selalu mengecewakan bauk mobil ga enak apek driver nyetir jg ga enak sepanjang perjalanan pengen muntah Gojek harusnya punya SOP setidaknya klopun ga bau harum itu jgn sampe bauk ga enak gitu keliatan joroknya mau cancel ganti driver nanti ga terima tp hampir tiap kali naik gocar selalu seperti ini Kmren masi kasian sama driver tp skr uda ga bs di toleransi Ini saya posisi di kota malang tolong ya segera diperbaiki Kita bayar jg ga murah,0.9981028437614441,2022-11-28 10:01:08,4.56.1,"Translated(src=id, dest=en, text=b'Almost every time I ride a go-car, it's always disappointing, the car smells bad, the driver doesn't feel good driving the whole trip, I want to throw up, Gojek should have an SOP, at least even if it doesn't smell good, it doesn't smell bad, it doesn't feel good, it looks dirty, I want to cancel, change the driver, then I won't accept it, but it's almost Every time I ride a go-car it's always like this. Yesterday I still feel sorry for the driver but now I can't tolerate it. This is my position in Malang city, please fix it immediately. We don't pay cheaply either.', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981028437614441}]"
Ade eko setiono,Apakah aplikasi gojek sudah tidak bisa dipakai lagi di android 50  Karena kalau saya mau pesan selalu lambat aksesnya padahal paket data saya masih lumayan banyak,0.9994785189628601,2022-11-28 11:06:57,4.56.1,"Translated(src=id, dest=en, text=Can the Gojek application no longer be used on Android 50? Because if I want to order, the access is always slow even though I still have quite a lot of data package?, pronunciation=Can the Gojek application no longer be used on Android 50? Because if I want to order, the access is always slow even though I still have quite a lot of data package?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994785189628601}]"
Kaysa Aziza,saat dibutuhkan malah ga da yang mau antarkecewa sangat saya,0.9996429681777954,2022-11-28 10:05:53,4.56.1,"Translated(src=id, dest=en, text=When it's needed, no one wants to accompany me, I'm very disappointed', pronunciation=When it's needed, no one wants to accompany me, I'm very disappointed', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996429681777954}]"
Ibu Sarah,Ok,0.9989097118377686,2022-11-28 10:12:56,4.56.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Rinaldi Oktarinanda,Ini barusan kok aplikasinya tiba2 jadi ngelag gitu dah padahal tadi normal,0.9996435642242432,2022-11-28 10:16:08,4.56.1,"Translated(src=id, dest=en, text=b'Just now, why did the application suddenly lag like that even though it was normal', pronunciation=b'Just now, why did the application suddenly lag like that even though it was normal', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996435642242432}]"
Jajang Wirasuwasta,Sangat baik dan ramah mengendarai lebih hati2dan sopan orangnya terimakis draeper,0.9997444748878479,2022-11-28 10:17:35,4.56.1,"Translated(src=id, dest=en, text=b Very kind and friendly, driving more carefully and politely, thank you draeper', pronunciation=b Very kind and friendly, driving more carefully and politely, thank you draeper', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997444748878479}]"
Agah Nugraha,good job  ,0.9998437166213989,2022-11-28 10:17:43,4.56.1,"Translated(src=id, dest=en, text=b'good job', pronunciation=b'good job', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998437166213989}]"
Fadilla Rahmawati,Mantap dalam mennggapi kelebihan bayar sekedar saran kenapa go transit belum bisa dipakai di transjakarta,0.5017210245132446,2022-11-28 10:19:07,4.56.1,"Translated(src=id, dest=en, text=b'Steady in responding to overpayments, just a suggestion why Go Transit can't be used on Transjakarta yet', pronunciation=b'Steady in responding to overpayments, just a suggestion why Go Transit can't be used on Transjakarta yet', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5017210245132446}]"
raflen asce,Gojeg sekarang serba mahaludh ga bisa di andelin hadehhh,0.9959664344787598,2022-11-28 10:25:04,4.56.1,"Translated(src=id, dest=en, text=b'Gojeg is so expensive now you can't use it hahaha', pronunciation=b'Gojeg is so expensive now you can't use it hahaha', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9959664344787598}]"
this is ecaaa,update kedepan di gofood bs pk lebih dr 1 voucher dongg,0.9912357330322266,2022-11-28 10:41:33,4.56.1,"Translated(src=id, dest=en, text=b'update in the future on Gofood you can pk more than 1 voucher dongg', pronunciation=b'update in the future on Gofood you can pk more than 1 voucher dongg', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9912357330322266}]"
Vivo Dzakky,Kecewa dengan layanan gojek sudah TopUp GoPay tapi saldonya masih belum terisi Padahal saldo yang di TopUp sangat dibutuhkan secara mendesak,0.9987956285476685,2022-11-28 10:58:12,4.56.1,"Translated(src=id, dest=en, text=Disappointed with the Gojek service, I have Top Up GoPay but the balance is still not topped up, even though the balance that was Top Up is really needed urgently', pronunciation=Disappointed with the Gojek service, I have Top Up GoPay but the balance is still not topped up, even though the balance that was Top Up is really needed urgently', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987956285476685}]"
M.darwin Darmawan,Keren lahhh,0.9998117089271545,2022-11-28 10:59:05,4.56.1,"Translated(src=id, dest=en, text=b'That's cool', pronunciation=b'That's cool', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998117089271545}]"
Sandi Krismariki86,Aplikasi busuk mau pesen aja susah,0.9996334314346313,2022-11-28 11:01:11,4.56.1,"Translated(src=id, dest=en, text=b'Bad application, just want to order it's difficult', pronunciation=b'Bad application, just want to order it's difficult', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996334314346313}]"
Salwa Isla,Bad aplikasi,0.9993172883987427,2022-11-28 11:01:31,4.56.1,"Translated(src=id, dest=en, text=b'Bad app', pronunciation=b'Bad app', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993172883987427}]"
goentoer fals,Pt gojek indonesia memang mantap,0.9998565912246704,2022-11-28 11:03:33,4.56.1,"Translated(src=id, dest=en, text=b'PT Gojek Indonesia is really great', pronunciation=b'PT Gojek Indonesia is really great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998565912246704}]"
Dii faaa,Makin mahal ya gojeknyatp ya udahmoga bs turun harganya,0.9446746706962585,2022-11-29 05:32:49,4.56.1,"Translated(src=id, dest=en, text=Gojek is getting more expensive, but the price can't be lowered anymore', pronunciation=Gojek is getting more expensive, but the price can't be lowered anymore', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9446746706962585}]"
Donny Iswahyudi,Selalu puas pake gojek,0.9989153146743774,2022-11-29 05:35:29,4.56.1,"Translated(src=id, dest=en, text=b'Always satisfied with Gojek', pronunciation=b'Always satisfied with Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989153146743774}]"
Eddy Imron,Tolong dibantu mau donload gojek,0.9457699656486511,2022-12-13 14:39:52,4.56.1,"Translated(src=id, dest=en, text=Please help to download Gojek', pronunciation=Please help to download Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9457699656486511}]"
