userName,content,score,at,appVersion,text,label,sentiment
The Crazy,Bagus semuanya ok,0.9998462200164795,2022-03-04 03:27:09,4.38.2,"Translated(src=id, dest=en, text=b'Good everything is ok', pronunciation=b'Good everything is ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998462200164795}]"
Jason James,Tambah ditingkatkan pelayanan nya ya Biar rating nya terus meningkat,0.9952499866485596,2022-03-04 03:36:28,4.38.2,"Translated(src=id, dest=en, text=b'Please improve your service so that the rating continues to increase', pronunciation=b'Please improve your service so that the rating continues to increase', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9952499866485596}]"
anjanicamelia rachim,sejauh ini bagus sih sempet sekali dapet driver emosional tp yauda yang sering dapet itu motornya kurang memadai jadi aku kurang nyaman dan kadang suka telat jg karna mereka ga bisa ngebut tingkatin lagi ya,0.9992782473564148,2022-03-04 03:37:47,4.38.2,"Translated(src=id, dest=en, text=b'So far it's been good, I've only ever gotten an emotional driver, but what I often get is that the motorbike isn't adequate so I'm not comfortable and sometimes I'm late too because they can't speed up the level again, okay?, pronunciation=b'So far it's been good, I've only ever gotten an emotional driver, but what I often get is that the motorbike isn't adequate so I'm not comfortable and sometimes I'm late too because they can't speed up the level again, okay?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992782473564148}]"
Fendi Imam Fatoni,Akun saya di banned secara sepihak tanpa ada kejelasan Voucher goclub pun tidak pernah muncul Sudah menghubungi CS tidak ada penjelasan yang menyelesaikan masalah trus tiket complain juga di tutup secara sepihak,0.9996175765991211,2022-03-04 03:45:56,4.38.2,"Translated(src=id, dest=en, text=b'My account was banned unilaterally without any explanation. The Goclub voucher never appeared. I contacted CS, there was no explanation which resolved the problem, then the complaint ticket was also closed unilaterally', pronunciation=b'My account was banned unilaterally without any explanation. The Goclub voucher never appeared. I contacted CS, there was no explanation which resolved the problem, then the complaint ticket was also closed unilaterally', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996175765991211}]"
muhamad arief,Sangat terbantu untuk kemana saja,0.993924081325531,2022-03-04 03:51:05,4.38.2,"Translated(src=id, dest=en, text=b'Very helpful for anywhere', pronunciation=b'Very helpful for anywhere', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.993924081325531}]"
Muhammad Fakhrizal Tata,TERIMA KASIH GOJEK AKUN SAYA DIBEKUKAN DAN BANDING SAYA DITOLAK ,0.9996179342269897,2022-07-20 10:08:40,4.38.2,"Translated(src=id, dest=en, text=THANK YOU GOJEK MY ACCOUNT WAS FROZEN AND MY APPEAL WAS REJECTED', pronunciation=THANK YOU GOJEK MY ACCOUNT WAS FROZEN AND MY APPEAL WAS REJECTED', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996179342269897}]"
Aldebarend Triangguli,Ok,0.9989097118377686,2022-03-04 03:51:56,4.38.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
BEN YOK,Lemot,0.9990525841712952,2022-03-04 03:13:32,4.38.2,"Translated(src=id, dest=en, text=b'Slow', pronunciation=b'Slow', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990525841712952}]"
Herry Sutrisno,Terimakasih sudah memberikan layanan yang terbaik untuk pelanggan dan menjadi bagian jasa transportasi di Indonesia Semoga ke depannya bisa lebih baik lagi,0.99960857629776,2022-03-04 03:53:01,4.38.2,"Translated(src=id, dest=en, text=Thank you for providing the best service to customers and being part of transportation services in Indonesia. Hopefully in the future it can be even better', pronunciation=Thank you for providing the best service to customers and being part of transportation services in Indonesia. Hopefully in the future it can be even better', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99960857629776}]"
ANGGA ARM,harus sering di kasih voucher diskon,0.977914571762085,2022-03-04 03:54:31,4.38.2,"Translated(src=id, dest=en, text=b'should often be given discount vouchers', pronunciation=b'should often be given discount vouchers', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.977914571762085}]"
bundez evie,Mantap,0.9997685551643372,2022-03-04 03:55:46,4.38.2,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Arkan Arfa,Ok,0.9989097118377686,2022-04-11 06:22:32,4.38.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Apoet Scoot,Nyaman dan jadi cepat perjalanan,0.9996912479400635,2022-03-04 03:56:58,4.38.2,"Translated(src=id, dest=en, text=b'Comfortable and fast travel', pronunciation=b'Comfortable and fast travel', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996912479400635}]"
