userName,content,score,at,appVersion,text,label,sentiment
Ahmad Vabian (bee ant),Semoga lebih baik lagi,0.8200576305389404,2023-07-04 02:55:05,4.69.2,"Translated(src=id, dest=en, text=b'Hopefully it will be better', pronunciation=b'Hopefully it will be better', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8200576305389404}]"
Andri Rahman,kenapa akun saya susah buat login gak mau login aplikasi payah,0.9864718317985535,2023-07-04 12:20:03,4.69.2,"Translated(src=id, dest=en, text=why is it difficult for me to log in to my account and won't log in? the app sucks', pronunciation=why is it difficult for me to log in to my account and won't log in? the app sucks', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9864718317985535}]"
D' begundal,Bagus sangat membantu,0.999813973903656,2023-07-04 12:18:06,4.69.2,"Translated(src=id, dest=en, text=b'Good, very helpful', pronunciation=b'Good, very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999813973903656}]"
Aep Saefudin,Keren,0.9991068243980408,2023-07-04 12:13:59,4.69.2,"Translated(src=id, dest=en, text=b'Cool', pronunciation=b'Cool', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991068243980408}]"
bayu indra tirtana,Mantul beneer,0.9998630285263062,2023-07-04 12:13:45,4.69.2,"Translated(src=id, dest=en, text=Really great', pronunciation=Really great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998630285263062}]"
Didik Kaiser,Promo nya membingungkan kadang tulisan nya diskon 50 tapi saat pembayaran tidak sesuai,0.9994064569473267,2023-07-02 09:10:24,4.69.2,"Translated(src=id, dest=en, text=b'The promo is confusing, sometimes it says 50 off but the payment doesn't match', pronunciation=b'The promo is confusing, sometimes it says 50 off but the payment doesn't match', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994064569473267}]"
Ditya Bima Saputra,Cari driver gak ketemutemu dibatalin malah nambah naik 2 kali lipat harga,0.9957205653190613,2023-07-11 06:59:25,4.69.2,"Translated(src=id, dest=en, text=Looking for a driver, can't find the appointment, it's canceled instead the price has doubled.', pronunciation=Looking for a driver, can't find the appointment, it's canceled instead the price has doubled.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957205653190613}]"
Gina Nur Annisa,Gopaylater diblokir vouchernya cuma bisa digunakan 1 tdk sprti dulu paling skrg cuma pake buat jajan makanan sama klo lg mendesak pake goridenya jd bintang 3 dlu ya,0.9976235032081604,2023-07-04 12:12:40,4.69.2,"Translated(src=id, dest=en, text=Gopaylater is blocked, the voucher can only be used once, unlike before, now at most it's only used for snacks and if you really need to use the goride, it's a 3 star first, okay?, pronunciation=Gopaylater is blocked, the voucher can only be used once, unlike before, now at most it's only used for snacks and if you really need to use the goride, it's a 3 star first, okay?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976235032081604}]"
Itfan Ropiansyah,Tepat waktu,0.9608598351478577,2023-07-17 08:52:24,4.69.2,"Translated(src=id, dest=en, text=b'On time', pronunciation=b'On time', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9608598351478577}]"
Indra Kartika,akun pake di blokir segala pasti di bayar gk mungkin larii aplikasi bodoh semakin lama semakin ngaco apkikasi kamu,0.9991227984428406,2023-07-02 11:01:28,4.69.2,"Translated(src=id, dest=en, text=Fake accounts are blocked, everything must be paid, it's impossible to run away from a stupid application, the longer it goes, the more stupid your application is', pronunciation=Fake accounts are blocked, everything must be paid, it's impossible to run away from a stupid application, the longer it goes, the more stupid your application is', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991227984428406}]"
Khanza Shasha,Aplikasi yg sangat membantu saya yg butuh perjalanan yg sangat nyaman dan amansemoga berkah Amin,0.9966636300086975,2023-07-11 06:27:49,4.69.2,"Translated(src=id, dest=en, text=b'A very helpful application for me who needs a very comfortable and safe trip, good luck Amen', pronunciation=b'A very helpful application for me who needs a very comfortable and safe trip, good luck Amen', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9966636300086975}]"
Ahhf,Giliran mau bayar pake gopay malah gak bisa top uperror mulu,0.9987517595291138,2023-07-20 10:13:32,4.69.2,"Translated(src=id, dest=en, text=b'It's my turn to pay using GoPay but I can't even top up. Error always', pronunciation=b'It's my turn to pay using GoPay but I can't even top up. Error always', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987517595291138}]"
Guntaryo Tri,Sangat membantu Makan dan transportasi,0.997328519821167,2023-07-04 11:55:38,4.69.2,"Translated(src=id, dest=en, text=b'Very helpful with food and transportation', pronunciation=b'Very helpful with food and transportation', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997328519821167}]"
Sitie khairiah,Fix senang klo voucher ny d tambahin terus,0.998852014541626,2023-07-04 11:50:11,4.69.2,"Translated(src=id, dest=en, text=b'Fix will be happy if you keep adding more vouchers', pronunciation=b'Fix will be happy if you keep adding more vouchers', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998852014541626}]"
Nurul Handayani,Pelayanan memuaskan,0.9998236298561096,2023-07-04 13:40:23,4.69.2,"Translated(src=id, dest=en, text=Satisfactory service', pronunciation=Satisfactory service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998236298561096}]"
Elvira Roberth,Terbaik,0.9991961121559143,2023-07-04 13:47:16,4.69.2,"Translated(src=id, dest=en, text=b'Best', pronunciation=b'Best', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991961121559143}]"
Novi yanto (aQkew),Bermanfaat,0.9987383484840393,2023-07-26 04:53:11,4.69.2,"Translated(src=id, dest=en, text=b'Useful', pronunciation=b'Useful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987383484840393}]"
Rangga Sang'Arjuna,Good,0.9998444318771362,2023-07-04 15:43:30,4.69.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Zhi.,Saat gofood malam udh nunggu lama 30 menit ga dapat driver mau batalin ga bisa coba kasi fitur bisa batalin dan juga sekarang pelit banget pesen gofood makin mahal Padahal dulu ga semahal ini mana sekarang dapat voucher nya jarang ongkir makin mahal pas gofood mungkin bisa di kurangin ongkir nya dan dapat voucher lebih sering dan juga ada bug di mana saya ga bisa pesan goride di suruh scan muka padahal muka saya sudah diem dan kamera jernih tetep ga ke deteksi hadehh,0.9979925155639648,2023-07-04 17:19:44,4.69.2,"Translated(src=id, dest=en, text=b'At night, I've been waiting for GoFood for 30 minutes, I can't get the driver, I want to cancel, I can't try to give the feature, I can cancel, and now I'm really stingy about ordering Gofood, it's getting more expensive. In the past, it wasn't this expensive, but now I can get a voucher, shipping is rare, it's more expensive when I gofood, maybe you can get it. reduce postage and get vouchers more often and there is also a bug where I can't order goride when I'm told to scan my face even though my face is still and the camera is clear but it still won't detect it, hahaha', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9979925155639648}]"
Nur Achmadi,Punya limit di gopaylater tapi enggak bisa di gunakan untuk belanja di tokepedia lucu sekali yak malah di suruh 30 hari terus ,0.9950142502784729,2023-07-04 16:34:47,4.69.2,"Translated(src=id, dest=en, text=Have a limit on Spaylater but can't use it for shopping on Tokepedia, it's really funny, even you're told to keep it for 30 days', pronunciation=Have a limit on Spaylater but can't use it for shopping on Tokepedia, it's really funny, even you're told to keep it for 30 days', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9950142502784729}]"
Yuri Idanish,Ini kenapa go food dapat promo diskon tapi ga isa di klik ato dipake padahal syarat dan ketentuan sudah terpenuhi kalo ga niat ngasih promo ya ga usah ngasih bikin jengkel aja kalo lihat,0.9976252913475037,2023-07-02 10:51:49,4.69.2,"Translated(src=id, dest=en, text=This is why Gofood gets a discount promo but can't click on it or use it even though the terms and conditions have been met. If you don't intend to give a promo, don't give it, it's just annoying if you look at it', pronunciation=This is why Gofood gets a discount promo but can't click on it or use it even though the terms and conditions have been met. If you don't intend to give a promo, don't give it, it's just annoying if you look at it', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976252913475037}]"
Vyas Cornanila,Mau login tapi malah disuruh masukin nama sama email baru Giliran udah dimasukin malah katanya email sudah terdaftar Ya memang sudah makanya saya mau masuk Saya coba terus masuk lantas ada peringatan nyobanya kebanyakan Ini gimana ya pihak gojek Mohon diperbaiki ya itu sudah versi yang paling baru lho padahal Hampir selalu saya mengalami kendala dalam login gojek ,0.9973036050796509,2023-07-04 16:18:55,4.69.2,"Translated(src=id, dest=en, text=b'I wanted to log in but instead I was asked to enter my name and a new email. It was my turn to enter it, but it said the email was already registered. Yes, that's why I wanted to log in. I kept trying to log in, then there was a warning, I tried too many times. This is how it is, Gojek, please fix it, it's the latest version. You know, even though I almost always experience problems logging in to Gojek., pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9973036050796509}]"
RUDI YANTO,Gojek yg terhormat tolong tambahin fitur bsa chat dengan restoranya masa nunggu restoran ngechat dlu,0.9985955357551575,2023-07-20 13:55:48,4.69.2,"Translated(src=id, dest=en, text=Dear Gojek, please add a feature that can chat with restaurants while waiting for the restaurant to chat first', pronunciation=Dear Gojek, please add a feature that can chat with restaurants while waiting for the restaurant to chat first', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985955357551575}]"
Arip Permana,Cukup membantu,0.9995788931846619,2023-07-04 16:16:55,4.69.2,"Translated(src=id, dest=en, text=b'Quite helpful', pronunciation=b'Quite helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995788931846619}]"
Naufal Nawwaruddin2014,Suka dengan gofoodnya selalu ada diskon,0.8729133009910583,2023-07-04 16:14:59,4.69.2,"Translated(src=id, dest=en, text=b'I like Gofood, there are always discounts', pronunciation=b'I like Gofood, there are always discounts', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8729133009910583}]"
lutfi Attamimi,terima kasih,0.9998352527618408,2023-07-04 16:07:13,4.69.2,"Translated(src=id, dest=en, text=Thank You', pronunciation=Thank You', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998352527618408}]"
Muhammad Rico Prasetyo,mantap trimaksih abag gojek,0.9998140931129456,2023-07-17 07:14:14,4.69.2,"Translated(src=id, dest=en, text=b'great, thanks bro Gojek', pronunciation=b'great, thanks bro Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998140931129456}]"
Nina Risnawati,Pengen ke bahasa indonesia gmn yah ini,0.9515811800956726,2023-07-04 15:57:52,4.69.2,"Translated(src=id, dest=en, text=b'What do you want to do in Indonesian', pronunciation=b'What do you want to do in Indonesian', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9515811800956726}]"
I Made aganda Kurniawan,Ada perbaikan apa yhh gue TF ngk bsa,0.9932860732078552,2023-06-28 18:40:34,4.69.2,"Translated(src=id, dest=en, text=b'Is there any improvement, can't I TF?, pronunciation=b'Is there any improvement, can't I TF?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9932860732078552}]"
dare namae,Seringsering kasih promo ya ,0.99958735704422,2023-07-04 15:51:13,4.69.2,"Translated(src=id, dest=en, text=b'Give promotions often, okay?, pronunciation=b'Give promotions often, okay?, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99958735704422}]"
Rashif Malik Ilyasa,Kecewa dengan developer jika fitur ai memang dirasa belum maksimal sebaiknya adakan saja fitur manual untuk verifikasi wajah Saya mau upgrade Gojek Plus jadi sangat terhambat,0.9997971653938293,2023-06-28 07:15:51,4.69.2,"Translated(src=id, dest=en, text=b'Disappointed with the developer if the AI ​​feature is not optimal, it would be better to just have a manual feature for face verification. I want to upgrade Gojek Plus, so it's really hampered', pronunciation=b'Disappointed with the developer if the AI ​​feature is not optimal, it would be better to just have a manual feature for face verification. I want to upgrade Gojek Plus, so it's really hampered', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997971653938293}]"
Herman Kher,good,0.9998444318771362,2023-07-04 15:48:36,4.69.2,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
zuhaa,Terima kasih Pak,0.9998317956924438,2023-07-11 01:02:38,4.69.2,"Translated(src=id, dest=en, text=Thank you sir', pronunciation=Thank you sir', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998317956924438}]"
Robbi Tri Nugraha,Madep,0.9243386387825012,2023-07-02 10:55:05,4.69.2,"Translated(src=id, dest=en, text=b'Madep', pronunciation=b'Madep', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9243386387825012}]"
Hann,Nice membantu skali Cm kadang suka error berjam jam dan gabisa order gojek,0.9649935364723206,2023-07-04 15:16:26,4.69.2,"Translated(src=id, dest=en, text=b'Nice really helps Cm sometimes I get errors for hours and can't order Gojek', pronunciation=b'Nice really helps Cm sometimes I get errors for hours and can't order Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9649935364723206}]"
Jepri Anto,Bagus,0.9998444318771362,2023-07-04 15:15:09,4.69.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Urang SUNDA,Sangat membantu pembayaran Mudah dan ga ribet,0.9693359136581421,2023-07-01 15:45:46,4.69.2,"Translated(src=id, dest=en, text=b'Very helpful, easy and hassle-free payment', pronunciation=b'Very helpful, easy and hassle-free payment', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9693359136581421}]"
fauzi sagita,Terima kasih pelayananya,0.9998164772987366,2023-07-01 15:54:07,4.69.2,"Translated(src=id, dest=en, text=Thank you for your service', pronunciation=Thank you for your service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998164772987366}]"
Anjing babi Setan,Ok siiip,0.999629020690918,2023-07-01 15:57:31,4.69.2,"Translated(src=id, dest=en, text=b'Ok fine', pronunciation=b'Ok fine', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999629020690918}]"
super soccer,order makanan kelamaan banget untuk dapat drivernyamohon di tingkatkan,0.9996246099472046,2023-07-20 12:26:34,4.69.2,"Translated(src=id, dest=en, text=b'ordering food takes too long to get the driver, please improve', pronunciation=b'ordering food takes too long to get the driver, please improve', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996246099472046}]"
Catur Haryanto,Ok,0.9989097118377686,2023-07-04 14:46:55,4.69.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Gilang Maulana,Sangat mudah,0.9368036985397339,2023-07-01 16:05:05,4.69.2,"Translated(src=id, dest=en, text=b'Very easy', pronunciation=b'Very easy', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9368036985397339}]"
Firmansyah Imen,Woke gojek,0.5704097747802734,2023-07-01 16:05:31,4.69.2,"Translated(src=id, dest=en, text=b'Woke gojek', pronunciation=b'Woke gojek', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5704097747802734}]"
